141.9417 	EXP 	Created stroop_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='stroop_stim', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
141.9511 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
142.0519 	EXP 	Created instructionOddball = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.04), italic=False, languageStyle='LTR', name='instructionOddball', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
142.0928 	EXP 	Created circle_stim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='circle_stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
142.0984 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
0.0313 	EXP 	baseline_screen: autoDraw = True
180.0394 	EXP 	baseline_screen: autoDraw = False
180.0394 	EXP 	instructionStroop: autoDraw = True
190.0837 	DEBUG 	Read excel file with openpyxl: stroop_conditions.xlsx
190.1160 	EXP 	Imported stroop_conditions.xlsx as conditions, 120 conditions, 5 params
190.1219 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'yellow', 'color': 'yellow', 'condition': 'congruent', 'correct_key': 'y', 'condition_tag': 'STROOP_CONG', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
190.1386 	EXP 	instructionStroop: autoDraw = False
190.1386 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
190.1386 	EXP 	stroop_stim: height = np.float64(0.05)
190.1386 	EXP 	stroop_stim: height = np.float64(0.05)
190.1386 	EXP 	stroop_stim: height = np.float64(0.05)
190.1386 	EXP 	stroop_stim: text = 'yellow'
190.5078 	INFO 	Keyboard events cleared
190.5075 	EXP 	stroop_stim: autoDraw = True
191.5077 	EXP 	stroop_stim: autoDraw = False
192.0076 	EXP 	stroop_stim: autoDraw = False
192.0076 	EXP 	text: autoDraw = True
192.9970 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'yellow', 'color': 'yellow', 'condition': 'congruent', 'correct_key': 'y', 'condition_tag': 'STROOP_CONG', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
193.0074 	EXP 	text: autoDraw = False
193.0074 	EXP 	text: autoDraw = False
193.0074 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
193.0074 	EXP 	stroop_stim: text = 'yellow'
193.5076 	INFO 	Keyboard events cleared
193.5074 	EXP 	stroop_stim: autoDraw = True
194.5073 	EXP 	stroop_stim: autoDraw = False
195.0074 	EXP 	stroop_stim: autoDraw = False
195.0074 	EXP 	text: autoDraw = True
195.9971 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'red', 'color': 'green', 'condition': 'incongruent', 'correct_key': 'g', 'condition_tag': 'STROOP_INCONG', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
196.0227 	EXP 	text: autoDraw = False
196.0227 	EXP 	text: autoDraw = False
196.0227 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
196.0227 	EXP 	stroop_stim: height = np.float64(0.05)
196.0227 	EXP 	stroop_stim: height = np.float64(0.05)
196.0227 	EXP 	stroop_stim: height = np.float64(0.05)
196.0227 	EXP 	stroop_stim: text = 'red'
196.5076 	INFO 	Keyboard events cleared
196.5074 	EXP 	stroop_stim: autoDraw = True
197.5073 	EXP 	stroop_stim: autoDraw = False
198.0072 	EXP 	stroop_stim: autoDraw = False
198.0072 	EXP 	text: autoDraw = True
198.9969 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'red', 'color': 'red', 'condition': 'congruent', 'correct_key': 'r', 'condition_tag': 'STROOP_CONG', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
199.0072 	EXP 	text: autoDraw = False
199.0072 	EXP 	text: autoDraw = False
199.0072 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
199.0072 	EXP 	stroop_stim: text = 'red'
199.5068 	INFO 	Keyboard events cleared
199.5066 	EXP 	stroop_stim: autoDraw = True
200.5071 	EXP 	stroop_stim: autoDraw = False
201.0071 	EXP 	stroop_stim: autoDraw = False
201.0071 	EXP 	text: autoDraw = True
201.9965 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'word': 'red', 'color': 'blue', 'condition': 'incongruent', 'correct_key': 'b', 'condition_tag': 'STROOP_INCONG', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
202.0070 	EXP 	text: autoDraw = False
202.0070 	EXP 	text: autoDraw = False
202.0070 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
202.0070 	EXP 	stroop_stim: text = 'red'
202.5072 	INFO 	Keyboard events cleared
202.5070 	EXP 	stroop_stim: autoDraw = True
203.5071 	EXP 	stroop_stim: autoDraw = False
204.0071 	EXP 	stroop_stim: autoDraw = False
204.0071 	EXP 	text: autoDraw = True
204.9967 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'word': 'yellow', 'color': 'yellow', 'condition': 'congruent', 'correct_key': 'y', 'condition_tag': 'STROOP_CONG', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
205.0220 	EXP 	text: autoDraw = False
205.0220 	EXP 	text: autoDraw = False
205.0220 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
205.0220 	EXP 	stroop_stim: height = np.float64(0.05)
205.0220 	EXP 	stroop_stim: height = np.float64(0.05)
205.0220 	EXP 	stroop_stim: height = np.float64(0.05)
205.0220 	EXP 	stroop_stim: text = 'yellow'
205.5071 	INFO 	Keyboard events cleared
